CustomerID,recency_days,frequency_orders,monetary_revenue,frequency_orders_c,monetary_revenue_c,recency_days_c,R,F,M,RFM,segment
14371.0,296,1,100.5,1,100.5,296.0,1,1,1,111,Hibernating
14373.0,359,1,76.55,1,76.55,359.0,1,1,1,111,Hibernating
14375.0,186,1,257.68,1,257.68,186.0,1,1,2,112,Hibernating
14377.0,192,2,617.05,2,617.05,192.0,1,3,3,133,Others
14379.0,45,2,348.1,2,348.1,45.0,3,3,2,332,Others
14381.0,53,1,202.68,1,202.68,53.0,3,1,1,311,Potential Loyalists
14382.0,27,1,626.07,1,626.07,27.0,4,1,3,413,Others
14383.0,39,3,1247.69,3,1247.69,39.0,3,3,4,334,Others
14385.0,10,3,202.11,3,202.11,10.0,5,3,1,531,Others
14386.0,297,1,142.4,1,142.4,297.0,1,1,1,111,Hibernating
14387.0,33,3,1770.56,3,1770.56,33.0,4,3,4,434,Loyal Customers
14388.0,11,8,3212.84,8,3212.84,11.0,5,5,5,555,Champions
14389.0,66,2,1043.46,2,1043.46,66.0,3,3,4,334,Others
14390.0,11,9,4652.82,9,4652.82,11.0,5,5,5,555,Champions
14393.0,219,1,67.95,1,67.95,219.0,1,1,1,111,Hibernating
14395.0,3,9,3507.71,9,3507.71,3.0,5,5,5,555,Champions
14396.0,66,2,487.99,2,487.99,66.0,3,3,2,332,Others
14397.0,3,19,2612.96,19,2612.96,3.0,5,5,5,555,Champions
14400.0,150,1,574.7,1,574.7,150.0,2,1,3,213,Others
14401.0,5,13,4051.48,13,4051.48,5.0,5,5,5,555,Champions
14403.0,131,4,1475.81,4,1475.81,131.0,2,4,4,244,At Risk (High Frequency)
14404.0,34,6,1474.32,6,1474.32,34.0,3,5,4,354,Others
14406.0,120,1,156.75,1,156.75,120.0,2,1,1,211,Hibernating
14407.0,108,6,2157.73,6,2157.73,108.0,2,5,5,255,At Risk (High Frequency)
14408.0,11,7,2606.53,7,2606.53,11.0,5,5,5,555,Champions
14409.0,72,6,2059.45,6,2059.45,72.0,3,5,5,355,Others
14410.0,93,9,1105.07,9,1105.07,93.0,2,5,4,254,At Risk (High Frequency)
14411.0,311,1,1063.0,1,1063.0,311.0,1,1,4,114,At Risk (High Value)
14412.0,43,2,770.03,2,770.03,43.0,3,3,3,333,Others
14413.0,363,1,122.7,1,122.7,363.0,1,1,1,111,Hibernating
14414.0,92,7,1496.98,7,1496.98,92.0,2,5,4,254,At Risk (High Frequency)
14415.0,2,13,5900.28,13,5900.28,2.0,5,5,5,555,Champions
14416.0,23,2,490.22,2,490.22,23.0,4,3,3,433,Loyal Customers
14418.0,4,3,1937.25,3,1937.25,4.0,5,3,4,534,Loyal Customers
14419.0,11,6,1058.06,6,1058.06,11.0,5,5,4,554,Champions
14420.0,100,1,387.52,1,387.52,100.0,2,1,2,212,Hibernating
14421.0,58,2,813.11,2,813.11,58.0,3,3,3,333,Others
14422.0,1,6,4263.64,6,4263.64,1.0,5,5,5,555,Champions
14423.0,219,1,265.2,1,265.2,219.0,1,1,2,112,Hibernating
14424.0,18,1,322.08,1,322.08,18.0,4,1,2,412,Others
14426.0,24,10,4481.67,10,4481.67,24.0,4,5,5,455,Champions
14427.0,51,2,363.34,2,363.34,51.0,3,3,2,332,Others
14428.0,8,5,1244.83,5,1244.83,8.0,5,4,4,544,Champions
14431.0,303,1,470.36,1,470.36,303.0,1,1,2,112,Hibernating
14432.0,10,6,2255.51,6,2255.51,10.0,5,5,5,555,Champions
14434.0,22,6,1372.8,6,1372.8,22.0,4,5,4,454,Champions
14436.0,99,1,89.06,1,89.06,99.0,2,1,1,211,Hibernating
14437.0,366,1,63.0,1,63.0,366.0,1,1,1,111,Hibernating
14438.0,307,1,131.9,1,131.9,307.0,1,1,1,111,Hibernating
14439.0,320,1,2661.24,1,2661.24,320.0,1,1,5,115,At Risk (High Value)
14440.0,9,5,2357.68,5,2357.68,9.0,5,4,5,545,Champions
14441.0,1,4,1712.89,4,1712.89,1.0,5,4,4,544,Champions
14442.0,205,2,1589.82,2,1589.82,205.0,1,3,4,134,At Risk (High Value)
14443.0,54,4,1420.2,4,1420.2,54.0,3,4,4,344,Others
14446.0,1,4,1039.58,4,1039.58,1.0,5,4,4,544,Champions
14447.0,19,5,1163.23,5,1163.23,19.0,4,4,4,444,Champions
14448.0,10,2,375.35,2,375.35,10.0,5,3,2,532,Others
14449.0,19,4,907.1,4,907.1,19.0,4,4,3,443,Loyal Customers
14450.0,181,3,483.25,3,483.25,181.0,1,3,2,132,Others
14451.0,61,2,662.59,2,662.59,61.0,3,3,3,333,Others
14452.0,11,2,264.44,2,264.44,11.0,5,3,2,532,Others
14453.0,191,1,119.93,1,119.93,191.0,1,1,1,111,Hibernating
14456.0,6,9,3062.4,9,3062.4,6.0,5,5,5,555,Champions
14457.0,311,1,113.64,1,113.64,311.0,1,1,1,111,Hibernating
14459.0,156,1,1837.92,1,1837.92,156.0,2,1,4,214,At Risk (High Value)
14460.0,111,3,434.34,3,434.34,111.0,2,3,2,232,Others
14461.0,149,3,2103.06,3,2103.06,149.0,2,3,5,235,At Risk (High Value)
14462.0,67,11,2004.02,11,2004.02,67.0,3,5,4,354,Others
14463.0,99,3,529.62,3,529.62,99.0,2,3,3,233,Others
14465.0,247,3,1058.62,3,1058.62,247.0,1,3,4,134,At Risk (High Value)
14466.0,30,7,2272.4,7,2272.4,30.0,4,5,5,455,Champions
14467.0,18,4,598.76,4,598.76,18.0,4,4,3,443,Loyal Customers
14470.0,12,2,461.19,2,461.19,12.0,5,3,2,532,Others
14472.0,104,8,1936.84,8,1936.84,104.0,2,5,4,254,At Risk (High Frequency)
14473.0,75,2,234.34,2,234.34,75.0,2,3,1,231,Others
14474.0,47,1,547.66,1,547.66,47.0,3,1,3,313,Potential Loyalists
14475.0,72,3,925.85,3,925.85,72.0,3,3,3,333,Others
14476.0,258,1,215.7,1,215.7,258.0,1,1,1,111,Hibernating
14477.0,20,4,1309.6,4,1309.6,20.0,4,4,4,444,Champions
14479.0,254,2,316.25,2,316.25,254.0,1,3,2,132,Others
14480.0,12,1,279.05,1,279.05,12.0,5,1,2,512,New Customers
14481.0,165,2,636.51,2,636.51,165.0,2,3,3,233,Others
14482.0,19,6,2068.15,6,2068.15,19.0,4,5,5,455,Champions
14483.0,282,1,137.1,1,137.1,282.0,1,1,1,111,Hibernating
14484.0,51,1,321.92,1,321.92,51.0,3,1,2,312,Potential Loyalists
14485.0,39,1,165.75,1,165.75,39.0,3,1,1,311,Potential Loyalists
14487.0,27,6,1196.33,6,1196.33,27.0,4,5,4,454,Champions
14488.0,68,1,1064.28,1,1064.28,68.0,3,1,4,314,Potential Loyalists
14489.0,208,1,463.38,1,463.38,208.0,1,1,2,112,Hibernating
14491.0,176,2,340.93,2,340.93,176.0,2,3,2,232,Others
14493.0,8,5,2383.24,5,2383.24,8.0,5,4,5,545,Champions
14494.0,26,1,139.56,1,139.56,26.0,4,1,1,411,Others
14495.0,51,2,123.8,2,123.8,51.0,3,3,1,331,Others
14496.0,312,2,538.81,2,538.81,312.0,1,3,3,133,Others
14497.0,310,1,475.37,1,475.37,310.0,1,1,2,112,Hibernating
14498.0,43,5,1957.32,5,1957.32,43.0,3,4,4,344,Others
14499.0,27,3,815.32,3,815.32,27.0,4,3,3,433,Loyal Customers
14500.0,89,3,356.85,3,356.85,89.0,2,3,2,232,Others
14501.0,184,2,251.21,2,251.21,184.0,1,3,2,132,Others
14502.0,20,11,2470.67,11,2470.67,20.0,4,5,5,455,Champions
14503.0,4,6,3543.26,6,3543.26,4.0,5,5,5,555,Champions
14504.0,48,4,673.26,4,673.26,48.0,3,4,3,343,Others
14505.0,18,8,5905.64,8,5905.64,18.0,4,5,5,455,Champions
14506.0,18,5,2012.17,5,2012.17,18.0,4,4,4,444,Champions
14507.0,24,6,1383.18,6,1383.18,24.0,4,5,4,454,Champions
14508.0,23,2,276.42,2,276.42,23.0,4,3,2,432,Others
14511.0,12,5,1314.81,5,1314.81,12.0,5,4,4,544,Champions
14512.0,188,2,275.28,2,275.28,188.0,1,3,2,132,Others
14513.0,101,3,455.59,3,455.59,101.0,2,3,2,232,Others
14514.0,62,3,1055.35,3,1055.35,62.0,3,3,4,334,Others
14515.0,18,6,2102.09,6,2102.09,18.0,4,5,5,455,Champions
14517.0,34,2,330.45,2,330.45,34.0,3,3,2,332,Others
14518.0,65,1,174.37,1,174.37,65.0,3,1,1,311,Potential Loyalists
14520.0,2,2,270.6,2,270.6,2.0,5,3,2,532,Others
14522.0,25,4,974.54,4,974.54,25.0,4,4,4,444,Champions
14523.0,109,1,241.09,1,241.09,109.0,2,1,1,211,Hibernating
14524.0,32,9,1867.68,9,1867.68,32.0,4,5,4,454,Champions
14525.0,20,9,4332.2,9,4332.2,20.0,4,5,5,455,Champions
14527.0,3,55,8508.82,30,8508.82,3.0,5,5,5,555,Champions
14528.0,38,1,364.22,1,364.22,38.0,3,1,2,312,Potential Loyalists
14529.0,61,3,620.04,3,620.04,61.0,3,3,3,333,Others
14530.0,26,6,2925.91,6,2925.91,26.0,4,5,5,455,Champions
14532.0,237,4,932.85,4,932.85,237.0,1,4,3,143,At Risk (High Frequency)
14533.0,25,7,1949.72,7,1949.72,25.0,4,5,4,454,Champions
14534.0,3,18,4447.05,18,4447.05,3.0,5,5,5,555,Champions
14535.0,61,3,2864.19,3,2864.19,61.0,3,3,5,335,Others
14536.0,260,1,171.8,1,171.8,260.0,1,1,1,111,Hibernating
14537.0,58,1,355.56,1,355.56,58.0,3,1,2,312,Potential Loyalists
14538.0,65,2,388.25,2,388.25,65.0,3,3,2,332,Others
14539.0,16,2,537.48,2,537.48,16.0,4,3,3,433,Loyal Customers
14540.0,10,3,996.26,3,996.26,10.0,5,3,4,534,Loyal Customers
14541.0,59,8,1461.65,8,1461.65,59.0,3,5,4,354,Others
14542.0,186,1,103.25,1,103.25,186.0,1,1,1,111,Hibernating
14543.0,29,16,3630.33,16,3630.33,29.0,4,5,5,455,Champions
14544.0,25,2,2024.45,2,2024.45,25.0,4,3,4,434,Loyal Customers
14546.0,6,5,2578.09,5,2578.09,6.0,5,4,5,545,Champions
14547.0,4,8,4007.54,8,4007.54,4.0,5,5,5,555,Champions
14548.0,151,2,652.8,2,652.8,151.0,2,3,3,233,Others
14549.0,312,1,289.24,1,289.24,312.0,1,1,2,112,Hibernating
14550.0,11,2,765.62,2,765.62,11.0,5,3,3,533,Loyal Customers
14551.0,19,2,186.23,2,186.23,19.0,4,3,1,431,Others
14552.0,152,1,165.07,1,165.07,152.0,2,1,1,211,Hibernating
14553.0,20,5,859.27,5,859.27,20.0,4,4,3,443,Loyal Customers
14554.0,11,4,2381.04,4,2381.04,11.0,5,4,5,545,Champions
14555.0,58,2,324.14,2,324.14,58.0,3,3,2,332,Others
14557.0,86,1,788.38,1,788.38,86.0,2,1,3,213,Others
14560.0,8,22,2237.77,22,2237.77,8.0,5,5,5,555,Champions
14561.0,76,3,1080.76,3,1080.76,76.0,2,3,4,234,At Risk (High Value)
14562.0,4,18,5074.77,18,5074.77,4.0,5,5,5,555,Champions
14565.0,96,4,3099.12,4,3099.12,96.0,2,4,5,245,At Risk (High Frequency)
14566.0,111,1,1432.0,1,1432.0,111.0,2,1,4,214,At Risk (High Value)
14567.0,57,2,1530.36,2,1530.36,57.0,3,3,4,334,Others
14569.0,2,1,227.39,1,227.39,2.0,5,1,1,511,New Customers
14570.0,281,2,218.06,2,218.06,281.0,1,3,1,131,Others
14572.0,4,7,2832.84,7,2832.84,4.0,5,5,5,555,Champions
14573.0,180,9,1653.42,9,1653.42,180.0,2,5,4,254,At Risk (High Frequency)
14576.0,373,1,35.4,1,35.4,369.6300000000001,1,1,1,111,Hibernating
14577.0,13,4,859.71,4,859.71,13.0,5,4,3,543,Loyal Customers
14578.0,4,1,168.63,1,168.63,4.0,5,1,1,511,New Customers
14581.0,17,1,138.6,1,138.6,17.0,4,1,1,411,Others
14582.0,41,1,114.11,1,114.11,41.0,3,1,1,311,Potential Loyalists
14583.0,6,5,1052.55,5,1052.55,6.0,5,4,4,544,Champions
14584.0,170,4,1042.26,4,1042.26,170.0,2,4,4,244,At Risk (High Frequency)
14585.0,51,1,157.05,1,157.05,51.0,3,1,1,311,Potential Loyalists
14586.0,277,1,237.36,1,237.36,277.0,1,1,1,111,Hibernating
14587.0,19,9,1601.14,9,1601.14,19.0,4,5,4,454,Champions
14589.0,372,1,39.75,1,39.75,369.6300000000001,1,1,1,111,Hibernating
14591.0,16,4,1447.14,4,1447.14,16.0,4,4,4,444,Champions
14592.0,36,3,570.46,3,570.46,36.0,3,3,3,333,Others
14593.0,22,3,617.99,3,617.99,22.0,4,3,3,433,Loyal Customers
14594.0,8,2,379.83,2,379.83,8.0,5,3,2,532,Others
14595.0,20,6,1740.6,6,1740.6,20.0,4,5,4,454,Champions
14597.0,12,2,883.15,2,883.15,12.0,5,3,3,533,Loyal Customers
14598.0,45,1,221.97,1,221.97,45.0,3,1,1,311,Potential Loyalists
14600.0,306,1,393.33,1,393.33,306.0,1,1,2,112,Hibernating
14601.0,11,1,213.96,1,213.96,11.0,5,1,1,511,New Customers
14603.0,275,1,660.0,1,660.0,275.0,1,1,3,113,Others
14606.0,2,93,12156.65,30,12156.65,2.0,5,5,5,555,Champions
14607.0,16,14,16569.5,14,16569.5,16.0,4,5,5,455,Champions
14608.0,5,4,1785.15,4,1785.15,5.0,5,4,4,544,Champions
14609.0,73,4,601.56,4,601.56,73.0,2,4,3,243,At Risk (High Frequency)
14616.0,243,3,406.08,3,406.08,243.0,1,3,2,132,Others
14618.0,10,3,553.44,3,553.44,10.0,5,3,3,533,Loyal Customers
14619.0,246,1,394.44,1,394.44,246.0,1,1,2,112,Hibernating
14620.0,206,2,412.78,2,412.78,206.0,1,3,2,132,Others
14621.0,2,5,1788.36,5,1788.36,2.0,5,4,4,544,Champions
14622.0,185,1,320.58,1,320.58,185.0,1,1,2,112,Hibernating
14623.0,33,5,889.25,5,889.25,33.0,4,4,3,443,Loyal Customers
14624.0,58,2,225.85,2,225.85,58.0,3,3,1,331,Others
14625.0,197,2,899.63,2,899.63,197.0,1,3,3,133,Others
14626.0,24,4,2791.27,4,2791.27,24.0,4,4,5,445,Champions
14628.0,92,2,671.96,2,671.96,92.0,2,3,3,233,Others
14629.0,5,2,959.01,2,959.01,5.0,5,3,4,534,Loyal Customers
14631.0,51,3,1006.98,3,1006.98,51.0,3,3,4,334,Others
14632.0,263,1,114.56,1,114.56,263.0,1,1,1,111,Hibernating
14633.0,267,1,344.9,1,344.9,267.0,1,1,2,112,Hibernating
14636.0,37,2,609.85,2,609.85,37.0,3,3,3,333,Others
14638.0,51,1,443.6,1,443.6,51.0,3,1,2,312,Potential Loyalists
14639.0,53,6,2984.49,6,2984.49,53.0,3,5,5,355,Others
14640.0,25,6,2125.08,6,2125.08,25.0,4,5,5,455,Champions
14641.0,22,1,110.46,1,110.46,22.0,4,1,1,411,Others
14642.0,59,1,96.12,1,96.12,59.0,3,1,1,311,Potential Loyalists
14643.0,171,2,693.81,2,693.81,171.0,2,3,3,233,Others
14644.0,68,2,830.76,2,830.76,68.0,3,3,3,333,Others
14645.0,157,2,597.09,2,597.09,157.0,2,3,3,233,Others
14646.0,2,73,280206.02,30,19880.99570000001,2.0,5,5,5,555,Champions
14647.0,202,1,243.22,1,243.22,202.0,1,1,1,111,Hibernating
14649.0,5,4,1417.29,4,1417.29,5.0,5,4,4,544,Champions
14651.0,68,2,654.6,2,654.6,68.0,3,3,3,333,Others
14652.0,78,1,114.18,1,114.18,78.0,2,1,1,211,Hibernating
14653.0,2,7,1947.55,7,1947.55,2.0,5,5,4,554,Champions
14655.0,9,4,1932.23,4,1932.23,9.0,5,4,4,544,Champions
14656.0,170,2,291.05,2,291.05,170.0,2,3,2,232,Others
14657.0,18,4,848.22,4,848.22,18.0,4,4,3,443,Loyal Customers
14658.0,6,2,247.15,2,247.15,6.0,5,3,1,531,Others
14659.0,9,9,2529.93,9,2529.93,9.0,5,5,5,555,Champions
14660.0,87,2,285.74,2,285.74,87.0,2,3,2,232,Others
14661.0,27,1,107.95,1,107.95,27.0,4,1,1,411,Others
14662.0,29,4,771.17,4,771.17,29.0,4,4,3,443,Loyal Customers
14664.0,20,2,637.89,2,637.89,20.0,4,3,3,433,Loyal Customers
14665.0,61,5,1835.7,5,1835.7,61.0,3,4,4,344,Others
14666.0,25,1,195.25,1,195.25,25.0,4,1,1,411,Others
14667.0,11,25,9241.2,25,9241.2,11.0,5,5,5,555,Champions
14669.0,242,3,1269.99,3,1269.99,242.0,1,3,4,134,At Risk (High Value)
14670.0,281,2,411.53,2,411.53,281.0,1,3,2,132,Others
14672.0,235,2,765.55,2,765.55,235.0,1,3,3,133,Others
14673.0,4,5,1736.4,5,1736.4,4.0,5,4,4,544,Champions
14675.0,17,1,604.75,1,604.75,17.0,4,1,3,413,Others
14676.0,32,6,2548.24,6,2548.24,32.0,4,5,5,455,Champions
14680.0,26,16,28754.11,16,19880.99570000001,26.0,4,5,5,455,Champions
14681.0,72,3,498.95,3,498.95,72.0,3,3,3,333,Others
14682.0,188,2,52.0,2,52.0,188.0,1,3,1,131,Others
14684.0,26,5,1236.28,5,1236.28,26.0,4,4,4,444,Champions
14687.0,107,1,628.38,1,628.38,107.0,2,1,3,213,Others
14688.0,8,21,5630.87,21,5630.87,8.0,5,5,5,555,Champions
14689.0,209,1,112.8,1,112.8,209.0,1,1,1,111,Hibernating
14690.0,45,2,371.7,2,371.7,45.0,3,3,2,332,Others
14691.0,31,5,2114.33,5,2114.33,31.0,4,4,5,445,Champions
14692.0,138,4,591.55,4,591.55,138.0,2,4,3,243,At Risk (High Frequency)
14693.0,265,1,172.9,1,172.9,265.0,1,1,1,111,Hibernating
14696.0,5,7,2078.95,7,2078.95,5.0,5,5,5,555,Champions
14697.0,219,2,188.61,2,188.61,219.0,1,3,1,131,Others
14698.0,2,5,1250.76,5,1250.76,2.0,5,4,4,544,Champions
14699.0,215,1,109.13,1,109.13,215.0,1,1,1,111,Hibernating
14700.0,33,3,2235.3,3,2235.3,33.0,4,3,5,435,Loyal Customers
14701.0,11,9,2549.37,9,2549.37,11.0,5,5,5,555,Champions
14702.0,2,17,3292.14,17,3292.14,2.0,5,5,5,555,Champions
14703.0,15,1,318.17,1,318.17,15.0,4,1,2,412,Others
14704.0,12,9,1546.91,9,1546.91,12.0,5,5,4,554,Champions
14705.0,199,1,179.0,1,179.0,199.0,1,1,1,111,Hibernating
14708.0,3,3,1126.37,3,1126.37,3.0,5,3,4,534,Loyal Customers
14709.0,16,13,4921.04,13,4921.04,16.0,4,5,5,455,Champions
14710.0,15,4,606.13,4,606.13,15.0,4,4,3,443,Loyal Customers
14711.0,11,11,2868.8,11,2868.8,11.0,5,5,5,555,Champions
14712.0,30,3,917.07,3,917.07,30.0,4,3,3,433,Loyal Customers
14713.0,10,11,2666.36,11,2666.36,10.0,5,5,5,555,Champions
14714.0,25,1,160.19,1,160.19,25.0,4,1,1,411,Others
14715.0,25,4,867.38,4,867.38,25.0,4,4,3,443,Loyal Customers
14716.0,44,2,329.68,2,329.68,44.0,3,3,2,332,Others
14719.0,2,5,1602.13,5,1602.13,2.0,5,4,4,544,Champions
14720.0,6,3,663.81,3,663.81,6.0,5,3,3,533,Loyal Customers
14722.0,148,1,187.92,1,187.92,148.0,2,1,1,211,Hibernating
14723.0,11,6,1158.3,6,1158.3,11.0,5,5,4,554,Champions
14725.0,25,1,718.08,1,718.08,25.0,4,1,3,413,Others
14727.0,275,1,268.58,1,268.58,275.0,1,1,2,112,Hibernating
14729.0,374,1,313.49,1,313.49,369.6300000000001,1,1,2,112,Hibernating
14730.0,2,8,2005.06,8,2005.06,2.0,5,5,4,554,Champions
14731.0,48,3,380.02,3,380.02,48.0,3,3,2,332,Others
14732.0,9,8,2702.49,8,2702.49,9.0,5,5,5,555,Champions
14733.0,17,12,9585.91,12,9585.91,17.0,4,5,5,455,Champions
14735.0,4,32,6065.69,30,6065.69,4.0,5,5,5,555,Champions
14737.0,4,3,1164.55,3,1164.55,4.0,5,3,4,534,Loyal Customers
14738.0,43,7,1314.45,7,1314.45,43.0,3,5,4,354,Others
14739.0,5,7,3902.28,7,3902.28,5.0,5,5,5,555,Champions
14740.0,198,3,1448.21,3,1448.21,198.0,1,3,4,134,At Risk (High Value)
14741.0,12,6,1400.34,6,1400.34,12.0,5,5,4,554,Champions
14744.0,17,7,1099.98,7,1099.98,17.0,4,5,4,454,Champions
14745.0,113,5,1220.26,5,1220.26,113.0,2,4,4,244,At Risk (High Frequency)
14747.0,250,1,328.2,1,328.2,250.0,1,1,2,112,Hibernating
14748.0,30,5,1415.75,5,1415.75,30.0,4,4,4,444,Champions
14752.0,44,1,389.64,1,389.64,44.0,3,1,2,312,Potential Loyalists
14753.0,88,1,563.15,1,563.15,88.0,2,1,3,213,Others
14754.0,45,2,638.05,2,638.05,45.0,3,3,3,333,Others
14755.0,10,11,5010.28,11,5010.28,10.0,5,5,5,555,Champions
14756.0,16,1,738.96,1,738.96,16.0,4,1,3,413,Others
14757.0,76,1,420.5,1,420.5,76.0,2,1,2,212,Hibernating
14758.0,145,4,1484.06,4,1484.06,145.0,2,4,4,244,At Risk (High Frequency)
14759.0,5,3,1625.97,3,1625.97,5.0,5,3,4,534,Loyal Customers
14760.0,298,1,89.2,1,89.2,298.0,1,1,1,111,Hibernating
14761.0,59,2,255.9,2,255.9,59.0,3,3,2,332,Others
14762.0,264,1,300.52,1,300.52,264.0,1,1,2,112,Hibernating
14764.0,47,1,278.3,1,278.3,47.0,3,1,2,312,Potential Loyalists
14765.0,30,3,254.11,3,254.11,30.0,4,3,2,432,Others
14766.0,9,6,2473.37,6,2473.37,9.0,5,5,5,555,Champions
14768.0,18,2,192.6,2,192.6,18.0,4,3,1,431,Others
14769.0,3,8,10674.75,8,10674.75,3.0,5,5,5,555,Champions
14770.0,233,2,876.42,2,876.42,233.0,1,3,3,133,Others
14772.0,113,1,139.26,1,139.26,113.0,2,1,1,211,Hibernating
14775.0,59,3,1011.9,3,1011.9,59.0,3,3,4,334,Others
14776.0,52,11,2538.3,11,2538.3,52.0,3,5,5,355,Others
14778.0,128,2,730.86,2,730.86,128.0,2,3,3,233,Others
14779.0,281,3,386.15,3,386.15,281.0,1,3,2,132,Others
14780.0,55,2,447.68,2,447.68,55.0,3,3,2,332,Others
14782.0,320,1,200.1,1,200.1,320.0,1,1,1,111,Hibernating
14784.0,27,2,289.99,2,289.99,27.0,4,3,2,432,Others
14785.0,11,2,77.4,2,77.4,11.0,5,3,1,531,Others
14788.0,8,2,679.44,2,679.44,8.0,5,3,3,533,Loyal Customers
14789.0,29,1,197.64,1,197.64,29.0,4,1,1,411,Others
14790.0,17,4,745.06,4,745.06,17.0,4,4,3,443,Loyal Customers
14792.0,64,1,6.2,1,6.2,64.0,3,1,1,311,Potential Loyalists
14793.0,22,1,228.99,1,228.99,22.0,4,1,1,411,Others
14794.0,3,7,1319.91,7,1319.91,3.0,5,5,4,554,Champions
14795.0,167,1,131.45,1,131.45,167.0,2,1,1,211,Hibernating
14796.0,2,17,8022.49,17,8022.49,2.0,5,5,5,555,Champions
14798.0,53,3,173.74,3,173.74,53.0,3,3,1,331,Others
14799.0,52,1,157.7,1,157.7,52.0,3,1,1,311,Potential Loyalists
14800.0,48,12,4339.74,12,4339.74,48.0,3,5,5,355,Others
14801.0,62,1,193.14,1,193.14,62.0,3,1,1,311,Potential Loyalists
14803.0,163,3,845.55,3,845.55,163.0,2,3,3,233,Others
14804.0,9,1,353.27,1,353.27,9.0,5,1,2,512,New Customers
14805.0,16,4,554.65,4,554.65,16.0,4,4,3,443,Loyal Customers
14806.0,76,1,193.39,1,193.39,76.0,2,1,1,211,Hibernating
14808.0,40,8,2741.17,8,2741.17,40.0,3,5,5,355,Others
14810.0,41,11,2087.88,11,2087.88,41.0,3,5,5,355,Others
14813.0,370,2,155.43,2,155.43,369.6300000000001,1,3,1,131,Others
14815.0,37,2,778.5,2,778.5,37.0,3,3,3,333,Others
14816.0,198,1,271.85,1,271.85,198.0,1,1,2,112,Hibernating
14817.0,201,2,1110.34,2,1110.34,201.0,1,3,4,134,At Risk (High Value)
14818.0,74,3,657.8,3,657.8,74.0,2,3,3,233,Others
14819.0,65,2,272.07,2,272.07,65.0,3,3,2,332,Others
14820.0,22,4,507.29,4,507.29,22.0,4,4,3,443,Loyal Customers
14821.0,367,1,48.8,1,48.8,367.0,1,1,1,111,Hibernating
14823.0,181,3,321.43,3,321.43,181.0,1,3,2,132,Others
14824.0,11,4,1127.71,4,1127.71,11.0,5,4,4,544,Champions
14825.0,4,12,2226.91,12,2226.91,4.0,5,5,5,555,Champions
14828.0,197,3,2139.76,3,2139.76,197.0,1,3,5,135,At Risk (High Value)
14829.0,30,4,697.55,4,697.55,30.0,4,4,3,443,Loyal Customers
14830.0,54,1,197.13,1,197.13,54.0,3,1,1,311,Potential Loyalists
14834.0,18,6,1720.3,6,1720.3,18.0,4,5,4,454,Champions
14836.0,11,3,102.45,3,102.45,11.0,5,3,1,531,Others
14837.0,90,4,1649.5,4,1649.5,90.0,2,4,4,244,At Risk (High Frequency)
14840.0,268,1,62.85,1,62.85,268.0,1,1,1,111,Hibernating
14841.0,54,6,3295.76,6,3295.76,54.0,3,5,5,355,Others
14842.0,44,4,2824.69,4,2824.69,44.0,3,4,5,345,Others
14844.0,64,4,3189.81,4,3189.81,64.0,3,4,5,345,Others
14847.0,149,1,309.4,1,309.4,149.0,2,1,2,212,Hibernating
14849.0,22,25,7930.54,25,7930.54,22.0,4,5,5,455,Champions
14850.0,312,1,325.75,1,325.75,312.0,1,1,2,112,Hibernating
14851.0,24,2,511.35,2,511.35,24.0,4,3,3,433,Loyal Customers
14852.0,59,6,2836.69,6,2836.69,59.0,3,5,5,355,Others
14853.0,25,2,475.8,2,475.8,25.0,4,3,2,432,Others
14854.0,79,7,2759.83,7,2759.83,79.0,2,5,5,255,At Risk (High Frequency)
14855.0,120,2,645.65,2,645.65,120.0,2,3,3,233,Others
14856.0,37,3,1311.38,3,1311.38,37.0,3,3,4,334,Others
14857.0,60,2,1173.12,2,1173.12,60.0,3,3,4,334,Others
14859.0,13,4,1353.74,4,1353.74,13.0,5,4,4,544,Champions
14860.0,20,1,170.32,1,170.32,20.0,4,1,1,411,Others
14861.0,53,1,125.79,1,125.79,53.0,3,1,1,311,Potential Loyalists
14862.0,26,2,841.2,2,841.2,26.0,4,3,3,433,Loyal Customers
14863.0,30,1,266.76,1,266.76,30.0,4,1,2,412,Others
14865.0,8,2,52.2,2,52.2,8.0,5,3,1,531,Others
14866.0,11,12,14389.9,12,14389.9,11.0,5,5,5,555,Champions
14867.0,186,3,710.28,3,710.28,186.0,1,3,3,133,Others
14868.0,4,8,2953.59,8,2953.59,4.0,5,5,5,555,Champions
14869.0,9,2,725.7,2,725.7,9.0,5,3,3,533,Loyal Customers
14870.0,262,1,327.25,1,327.25,262.0,1,1,2,112,Hibernating
14871.0,4,4,522.38,4,522.38,4.0,5,4,3,543,Loyal Customers
14873.0,211,1,519.68,1,519.68,211.0,1,1,3,113,Others
14875.0,108,2,1465.32,2,1465.32,108.0,2,3,4,234,At Risk (High Value)
14878.0,13,9,1485.54,9,1485.54,13.0,5,5,4,554,Champions
14880.0,78,3,706.19,3,706.19,78.0,2,3,3,233,Others
14881.0,20,1,255.4,1,255.4,20.0,4,1,2,412,Others
14882.0,27,2,589.7,2,589.7,27.0,4,3,3,433,Loyal Customers
14883.0,19,6,761.59,6,761.59,19.0,4,5,3,453,Loyal Customers
14885.0,132,1,765.32,1,765.32,132.0,2,1,3,213,Others
14886.0,253,1,364.8,1,364.8,253.0,1,1,2,112,Hibernating
